Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_25     14.515000       2.901488        12.137752       14.840000      
FLOW_OUT_25     13.892000       1.600339        8.262150        13.210000      
FLOW_OUT_25     13.250000       0.727713        5.031420        11.580000      
FLOW_OUT_25     12.608000       0.452478        3.470200        10.130000      
FLOW_OUT_25     11.864000       0.372807        2.843011        8.878000       
FLOW_OUT_25     12.381000       2.648292        8.632631        7.924000       
FLOW_OUT_25     17.179001       9.157200        21.583347       8.876000       
FLOW_OUT_25     20.032000       5.904418        13.125859       9.224000       
FLOW_OUT_25     19.448999       14.155999       28.029747       10.120000      
FLOW_OUT_25     19.080999       14.788250       30.358500       11.470000      
FLOW_OUT_25     22.719000       33.782001       56.272007       15.790000      
FLOW_OUT_25     17.993999       8.403727        27.531469       16.950001      
FLOW_OUT_25     13.919000       2.030195        14.260198       15.130000      
FLOW_OUT_25     12.834000       1.515382        9.779900        13.340000      
FLOW_OUT_25     12.489000       0.834878        6.111550        11.740000      
FLOW_OUT_25     11.720000       0.506072        4.175628        10.320000      
FLOW_OUT_25     10.671000       0.466611        3.405000        9.080000       
FLOW_OUT_25     14.700000       8.681900        21.218197       9.416000       
FLOW_OUT_25     20.275999       10.346250       22.378496       10.090000      
FLOW_OUT_25     21.767000       15.897000       31.885498       11.970000      
FLOW_OUT_25     20.875999       1.982770        13.011202       11.520000      
FLOW_OUT_25     17.509001       1.626042        7.644999        10.240000      
FLOW_OUT_25     15.765000       5.325833        9.169714        9.262000       
FLOW_OUT_25     14.876000       1.229685        6.252099        8.687000       
FLOW_OUT_25     13.136000       5.288200        9.429733        8.030000       
FLOW_OUT_25     13.285000       0.531935        5.005588        7.537000       
FLOW_OUT_25     12.399000       0.299532        2.789980        6.553000       
FLOW_OUT_25     11.758000       0.174512        1.883738        5.683000       
FLOW_OUT_25     11.073000       0.025854        1.580322        4.936000       
FLOW_OUT_25     10.551000       0.022328        1.339688        4.287000       
FLOW_OUT_25     18.631001       3.765938        13.707054       4.434000       
FLOW_OUT_25     16.771000       7.292133        22.887974       5.583000       
FLOW_OUT_25     17.037001       19.100798       39.519951       8.674000       
FLOW_OUT_25     16.252001       2.461411        20.993492       10.550000      
FLOW_OUT_25     14.223000       10.569180       18.317690       9.777000       
FLOW_OUT_25     16.235001       2.568927        11.860963       9.905000       
FLOW_OUT_25     12.339000       0.162119        6.725525        8.636000       
FLOW_OUT_25     11.408000       0.074181        3.749005        7.437000       
FLOW_OUT_25     10.763000       0.036954        1.938311        6.401000       
FLOW_OUT_25     10.274000       0.010682        1.282371        5.493000       
FLOW_OUT_25     9.905000        0.008403        0.944670        4.723000       
FLOW_OUT_25     10.629000       0.347074        1.464620        4.099000       
FLOW_OUT_25     11.613000       0.729016        2.670880        3.628000       
FLOW_OUT_25     19.059000       7.920950        37.873405       4.994000       
FLOW_OUT_25     15.700000       3.861410        20.532198       7.765000       
FLOW_OUT_25     15.017000       2.977071        8.855234        7.363000       
FLOW_OUT_25     18.566000       4.736891        8.369025        6.855000       
FLOW_OUT_25     19.621000       7.620875        15.379068       7.138000       
FLOW_OUT_25     13.476000       0.144221        5.805664        6.525000       
FLOW_OUT_25     12.435000       0.013737        2.809928        5.616000       
FLOW_OUT_25     12.373000       0.007830        1.446900        4.823000       
FLOW_OUT_25     11.941000       0.006533        0.963434        4.129000       
FLOW_OUT_25     10.582000       0.005533        0.708200        3.541000       
FLOW_OUT_25     9.984000        0.024439        0.622928        3.037000       
FLOW_OUT_25     14.994000       0.211667        1.179560        2.639000       
FLOW_OUT_25     17.575001       2.748250        11.319751       2.938000       
FLOW_OUT_25     13.200000       0.980988        4.528484        3.371000       
FLOW_OUT_25     19.511000       1.919434        4.253000        3.231000       
FLOW_OUT_25     20.839001       6.145300        16.286798       4.117000       
FLOW_OUT_25     20.582001       8.777500        16.961725       5.437000       
FLOW_OUT_25     19.299999       3.740648        11.830725       6.114000       
FLOW_OUT_25     0.000000        0.054742        5.010268        5.320000       
FLOW_OUT_25     0.000000        0.006349        2.285500        4.571000       
FLOW_OUT_25     10.800000       0.005199        1.173000        3.910000       
FLOW_OUT_25     12.027000       0.004408        0.446667        3.350000       
FLOW_OUT_25     12.087000       0.028498        0.416350        2.873000       
FLOW_OUT_25     12.688000       1.080850        5.935612        2.618000       
FLOW_OUT_25     14.983000       3.252205        7.049000        3.309000       
FLOW_OUT_25     23.683001       9.958500        43.277493       5.415000       
FLOW_OUT_25     21.025000       7.632236        24.322762       8.035000       
FLOW_OUT_25     16.284000       9.472775        16.451799       8.354000       
FLOW_OUT_25     11.922000       0.186148        8.197412        7.870000       
FLOW_OUT_25     11.150000       0.016275        5.414401        6.768000       
FLOW_OUT_25     11.270000       0.148520        2.980000        5.826000       
FLOW_OUT_25     11.887000       0.010797        1.878750        5.010000       
FLOW_OUT_25     11.512000       0.009078        1.371200        4.285000       
FLOW_OUT_25     11.686000       0.021146        1.111084        3.673000       
FLOW_OUT_25     13.558000       0.210776        1.470373        3.186000       
FLOW_OUT_25     16.318001       3.377250        15.373707       3.532000       
FLOW_OUT_25     16.900999       4.895031        11.715700       4.792000       
FLOW_OUT_27     25.778000       59.692009       110.188019      21.820000      
FLOW_OUT_27     21.254000       56.433132       73.693451       29.180000      
FLOW_OUT_27     21.854000       6.821884        37.909924       29.650000      
FLOW_OUT_27     20.407000       27.927383       36.999496       29.000000      
FLOW_OUT_27     14.975000       1.767029        17.510874       26.190001      
FLOW_OUT_27     14.909000       1.308835        9.871400        22.760000      
FLOW_OUT_27     13.884000       0.392610        4.723920        19.780001      
FLOW_OUT_27     13.459000       1.674363        3.951555        17.180000      
FLOW_OUT_27     13.063000       1.947765        4.584000        15.220000      
FLOW_OUT_27     13.170000       2.778559        5.353880        13.590000      
FLOW_OUT_27     16.582001       11.579124       24.767395       13.780000      
FLOW_OUT_27     16.535000       5.696259        10.783375       13.300000      
FLOW_OUT_27     23.271999       32.578503       102.476700      16.580000      
FLOW_OUT_27     28.858000       104.694748      146.131699      34.470001      
FLOW_OUT_27     29.438000       64.216248       83.856262       40.279999      
FLOW_OUT_27     25.264999       11.705820       52.084492       41.459999      
FLOW_OUT_27     17.448999       5.104328        29.292202       36.700001      
FLOW_OUT_27     16.865000       3.118611        14.728800       32.220001      
FLOW_OUT_27     15.543000       1.771922        9.432700        28.290001      
FLOW_OUT_27     14.650000       1.521884        6.475742        24.790001      
FLOW_OUT_27     13.380000       1.429792        5.499834        21.780001      
FLOW_OUT_27     14.227000       1.650388        5.413974        19.139999      
FLOW_OUT_27     18.858000       6.257312        14.666149       17.209999      
FLOW_OUT_27     21.509001       18.312500       36.707500       18.290001      
FLOW_OUT_27     21.204000       20.317200       35.924995       18.860001      
FLOW_OUT_27     23.980000       28.813997       49.188324       22.379999      
FLOW_OUT_27     27.698000       69.962494       129.947754      30.459999      
FLOW_OUT_27     22.987000       29.813158       58.668015       35.520000      
FLOW_OUT_27     22.517000       37.901875       56.580013       37.630001      
FLOW_OUT_27     17.863001       5.279648        30.349600       33.980000      
FLOW_OUT_27     15.819000       2.584561        16.190998       29.889999      
FLOW_OUT_27     14.892000       1.822344        11.113000       26.230000      
FLOW_OUT_27     14.429000       1.972875        7.828401        23.080000      
FLOW_OUT_27     14.554000       2.673590        6.630025        20.370001      
FLOW_OUT_27     20.646999       12.416667       39.363140       19.450001      
FLOW_OUT_27     30.455999       57.587658       100.936607      27.070000      
FLOW_OUT_27     21.319000       10.685543       39.723747       29.090000      
FLOW_OUT_27     21.510000       30.046251       56.800266       29.059999      
FLOW_OUT_27     26.292999       38.594501       57.159760       30.790001      
FLOW_OUT_27     30.086000       60.501431       83.995003       36.250000      
FLOW_OUT_27     23.139000       7.203104        36.839870       35.430000      
FLOW_OUT_27     19.861000       4.351786        20.491201       31.280001      
FLOW_OUT_27     17.431999       2.186193        12.145000       27.520000      
FLOW_OUT_27     17.230000       1.597038        7.856441        24.160000      
FLOW_OUT_27     19.992001       1.443200        6.785120        21.260000      
FLOW_OUT_27     20.034000       9.932095        31.757704       19.440001      
FLOW_OUT_27     23.183001       26.496750       50.988670       22.320000      
